PERMNO,date,TICKER,COMNAM,PERMCO,CUSIP,PRC,RET
11850,20131126,XOM,EXXON MOBIL CORP,20678,30231G10,94.27000,-0.008623
11850,20131127,XOM,EXXON MOBIL CORP,20678,30231G10,93.80000,-0.004986
11850,20131129,XOM,EXXON MOBIL CORP,20678,30231G10,93.48000,-0.003412
11850,20131202,XOM,EXXON MOBIL CORP,20678,30231G10,93.52000,0.000428
11850,20131203,XOM,EXXON MOBIL CORP,20678,30231G10,94.39000,0.009303
11850,20131204,XOM,EXXON MOBIL CORP,20678,30231G10,94.67000,0.002966
11850,20131205,XOM,EXXON MOBIL CORP,20678,30231G10,94.13000,-0.005704
11850,20131206,XOM,EXXON MOBIL CORP,20678,30231G10,95.65000,0.016148
11850,20131209,XOM,EXXON MOBIL CORP,20678,30231G10,95.84000,0.001986
11850,20131210,XOM,EXXON MOBIL CORP,20678,30231G10,95.71000,-0.001356
11850,20131211,XOM,EXXON MOBIL CORP,20678,30231G10,94.26000,-0.015150
11850,20131212,XOM,EXXON MOBIL CORP,20678,30231G10,95.36000,0.011670
11850,20131213,XOM,EXXON MOBIL CORP,20678,30231G10,95.31000,-0.000524
11850,20131216,XOM,EXXON MOBIL CORP,20678,30231G10,97.22000,0.020040
11850,20131217,XOM,EXXON MOBIL CORP,20678,30231G10,96.75000,-0.004834
11850,20131218,XOM,EXXON MOBIL CORP,20678,30231G10,99.54000,0.028837
11850,20131219,XOM,EXXON MOBIL CORP,20678,30231G10,99.43000,-0.001105
11850,20131220,XOM,EXXON MOBIL CORP,20678,30231G10,98.68000,-0.007543
11850,20131223,XOM,EXXON MOBIL CORP,20678,30231G10,98.51000,-0.001723
11850,20131224,XOM,EXXON MOBIL CORP,20678,30231G10,99.22000,0.007207
11850,20131226,XOM,EXXON MOBIL CORP,20678,30231G10,100.90000,0.016932
11850,20131227,XOM,EXXON MOBIL CORP,20678,30231G10,101.51000,0.006046
11850,20131230,XOM,EXXON MOBIL CORP,20678,30231G10,100.31000,-0.011822
11850,20131231,XOM,EXXON MOBIL CORP,20678,30231G10,101.20000,0.008872
11850,20140102,XOM,EXXON MOBIL CORP,20678,30231G10,99.75000,-0.014328
11850,20140103,XOM,EXXON MOBIL CORP,20678,30231G10,99.51000,-0.002406
11850,20140106,XOM,EXXON MOBIL CORP,20678,30231G10,99.66000,0.001507
11850,20140107,XOM,EXXON MOBIL CORP,20678,30231G10,101.07000,0.014148
11850,20140108,XOM,EXXON MOBIL CORP,20678,30231G10,100.74000,-0.003265
11850,20140109,XOM,EXXON MOBIL CORP,20678,30231G10,99.76000,-0.009728
11850,20140110,XOM,EXXON MOBIL CORP,20678,30231G10,100.52000,0.007618
11850,20140113,XOM,EXXON MOBIL CORP,20678,30231G10,98.55000,-0.019598
11850,20140114,XOM,EXXON MOBIL CORP,20678,30231G10,99.12000,0.005784
11850,20140115,XOM,EXXON MOBIL CORP,20678,30231G10,98.78000,-0.003430
11850,20140116,XOM,EXXON MOBIL CORP,20678,30231G10,98.94000,0.001620
11850,20140117,XOM,EXXON MOBIL CORP,20678,30231G10,99.16000,0.002224
11850,20140121,XOM,EXXON MOBIL CORP,20678,30231G10,98.50000,-0.006656
11850,20140122,XOM,EXXON MOBIL CORP,20678,30231G10,97.88000,-0.006294
11850,20140123,XOM,EXXON MOBIL CORP,20678,30231G10,96.97000,-0.009297
11850,20140124,XOM,EXXON MOBIL CORP,20678,30231G10,94.85000,-0.021862
11850,20140127,XOM,EXXON MOBIL CORP,20678,30231G10,94.92000,0.000738
11850,20140128,XOM,EXXON MOBIL CORP,20678,30231G10,95.65000,0.007691
11850,20140129,XOM,EXXON MOBIL CORP,20678,30231G10,95.11000,-0.005646
11850,20140130,XOM,EXXON MOBIL CORP,20678,30231G10,93.99000,-0.011776
11850,20140131,XOM,EXXON MOBIL CORP,20678,30231G10,92.16000,-0.019470
11850,20140203,XOM,EXXON MOBIL CORP,20678,30231G10,90.05000,-0.022895
11850,20140204,XOM,EXXON MOBIL CORP,20678,30231G10,90.02000,-0.000333
11850,20140205,XOM,EXXON MOBIL CORP,20678,30231G10,89.58000,-0.004888
11850,20140206,XOM,EXXON MOBIL CORP,20678,30231G10,89.80000,0.009489
11850,20140207,XOM,EXXON MOBIL CORP,20678,30231G10,90.58000,0.008686
11850,20140210,XOM,EXXON MOBIL CORP,20678,30231G10,89.52000,-0.011702
11850,20140211,XOM,EXXON MOBIL CORP,20678,30231G10,90.84000,0.014745
11850,20140212,XOM,EXXON MOBIL CORP,20678,30231G10,91.08000,0.002642
11850,20140213,XOM,EXXON MOBIL CORP,20678,30231G10,91.43000,0.003843
11850,20140214,XOM,EXXON MOBIL CORP,20678,30231G10,94.11000,0.029312
11850,20140218,XOM,EXXON MOBIL CORP,20678,30231G10,94.07000,-0.000425
11850,20140219,XOM,EXXON MOBIL CORP,20678,30231G10,93.95000,-0.001276
11850,20140220,XOM,EXXON MOBIL CORP,20678,30231G10,95.37000,0.015114
11850,20140221,XOM,EXXON MOBIL CORP,20678,30231G10,95.03000,-0.003565
11850,20140224,XOM,EXXON MOBIL CORP,20678,30231G10,96.44000,0.014837
11850,20140225,XOM,EXXON MOBIL CORP,20678,30231G10,96.31000,-0.001348
11850,20140226,XOM,EXXON MOBIL CORP,20678,30231G10,95.79000,-0.005399
11850,20140227,XOM,EXXON MOBIL CORP,20678,30231G10,95.84000,0.000522
11850,20140228,XOM,EXXON MOBIL CORP,20678,30231G10,96.27000,0.004487
11850,20140303,XOM,EXXON MOBIL CORP,20678,30231G10,95.50000,-0.007998
11850,20140304,XOM,EXXON MOBIL CORP,20678,30231G10,96.52000,0.010681
11850,20140305,XOM,EXXON MOBIL CORP,20678,30231G10,93.80000,-0.028181
11850,20140306,XOM,EXXON MOBIL CORP,20678,30231G10,93.76000,-0.000426
11850,20140307,XOM,EXXON MOBIL CORP,20678,30231G10,94.99000,0.013119
11850,20140310,XOM,EXXON MOBIL CORP,20678,30231G10,95.50000,0.005369
11850,20140311,XOM,EXXON MOBIL CORP,20678,30231G10,94.01000,-0.015602
11850,20140312,XOM,EXXON MOBIL CORP,20678,30231G10,94.21000,0.002127
11850,20140313,XOM,EXXON MOBIL CORP,20678,30231G10,93.64000,-0.006050
11850,20140314,XOM,EXXON MOBIL CORP,20678,30231G10,93.47000,-0.001815
11850,20140317,XOM,EXXON MOBIL CORP,20678,30231G10,94.32000,0.009094
11850,20140318,XOM,EXXON MOBIL CORP,20678,30231G10,94.71000,0.004135
11850,20140319,XOM,EXXON MOBIL CORP,20678,30231G10,93.73000,-0.010347
11850,20140320,XOM,EXXON MOBIL CORP,20678,30231G10,94.58000,0.009069
11850,20140321,XOM,EXXON MOBIL CORP,20678,30231G10,94.31000,-0.002855
11850,20140324,XOM,EXXON MOBIL CORP,20678,30231G10,94.64000,0.003499
11850,20140325,XOM,EXXON MOBIL CORP,20678,30231G10,94.91000,0.002853
11850,20140326,XOM,EXXON MOBIL CORP,20678,30231G10,94.70000,-0.002213
11850,20140327,XOM,EXXON MOBIL CORP,20678,30231G10,96.24000,0.016262
11850,20140328,XOM,EXXON MOBIL CORP,20678,30231G10,97.70000,0.015170
11850,20140331,XOM,EXXON MOBIL CORP,20678,30231G10,97.68000,-0.000205
11850,20140401,XOM,EXXON MOBIL CORP,20678,30231G10,97.73000,0.000512
11850,20140402,XOM,EXXON MOBIL CORP,20678,30231G10,97.95000,0.002251
11850,20140403,XOM,EXXON MOBIL CORP,20678,30231G10,97.93000,-0.000204
11850,20140404,XOM,EXXON MOBIL CORP,20678,30231G10,97.36000,-0.005820
11850,20140407,XOM,EXXON MOBIL CORP,20678,30231G10,96.78000,-0.005957
11850,20140408,XOM,EXXON MOBIL CORP,20678,30231G10,97.45000,0.006923
11850,20140409,XOM,EXXON MOBIL CORP,20678,30231G10,97.33000,-0.001231
11850,20140410,XOM,EXXON MOBIL CORP,20678,30231G10,96.78000,-0.005651
11850,20140411,XOM,EXXON MOBIL CORP,20678,30231G10,96.72000,-0.000620
11850,20140414,XOM,EXXON MOBIL CORP,20678,30231G10,97.86000,0.011787
11850,20140415,XOM,EXXON MOBIL CORP,20678,30231G10,98.68000,0.008379
11850,20140416,XOM,EXXON MOBIL CORP,20678,30231G10,99.94000,0.012769
11850,20140417,XOM,EXXON MOBIL CORP,20678,30231G10,100.42000,0.004803
11850,20140421,XOM,EXXON MOBIL CORP,20678,30231G10,100.93000,0.005079
11850,20140422,XOM,EXXON MOBIL CORP,20678,30231G10,100.37000,-0.005548
11850,20140423,XOM,EXXON MOBIL CORP,20678,30231G10,100.50000,0.001295
11850,20140424,XOM,EXXON MOBIL CORP,20678,30231G10,100.01000,-0.004876
11850,20140425,XOM,EXXON MOBIL CORP,20678,30231G10,100.41000,0.004000
11850,20140428,XOM,EXXON MOBIL CORP,20678,30231G10,101.17000,0.007569
11850,20140429,XOM,EXXON MOBIL CORP,20678,30231G10,101.45000,0.002768
11850,20140430,XOM,EXXON MOBIL CORP,20678,30231G10,102.41000,0.009463
11850,20140501,XOM,EXXON MOBIL CORP,20678,30231G10,101.41000,-0.009765
11850,20140502,XOM,EXXON MOBIL CORP,20678,30231G10,102.01000,0.005917
11850,20140505,XOM,EXXON MOBIL CORP,20678,30231G10,102.91000,0.008823
11850,20140506,XOM,EXXON MOBIL CORP,20678,30231G10,102.67000,-0.002332
11850,20140507,XOM,EXXON MOBIL CORP,20678,30231G10,103.11000,0.004286
11850,20140508,XOM,EXXON MOBIL CORP,20678,30231G10,102.32000,-0.007662
11850,20140509,XOM,EXXON MOBIL CORP,20678,30231G10,101.95000,0.003127
11850,20140512,XOM,EXXON MOBIL CORP,20678,30231G10,102.23000,0.002747
11850,20140513,XOM,EXXON MOBIL CORP,20678,30231G10,102.36000,0.001272
11850,20140514,XOM,EXXON MOBIL CORP,20678,30231G10,102.29000,-0.000684
11850,20140515,XOM,EXXON MOBIL CORP,20678,30231G10,100.78000,-0.014762
11850,20140516,XOM,EXXON MOBIL CORP,20678,30231G10,100.74000,-0.000397
11850,20140519,XOM,EXXON MOBIL CORP,20678,30231G10,100.87000,0.001290
11850,20140520,XOM,EXXON MOBIL CORP,20678,30231G10,100.67000,-0.001983
11850,20140521,XOM,EXXON MOBIL CORP,20678,30231G10,102.03000,0.013509
11850,20140522,XOM,EXXON MOBIL CORP,20678,30231G10,101.50000,-0.005195
11850,20140523,XOM,EXXON MOBIL CORP,20678,30231G10,101.32000,-0.001773
11850,20140527,XOM,EXXON MOBIL CORP,20678,30231G10,101.36000,0.000395
11850,20140528,XOM,EXXON MOBIL CORP,20678,30231G10,101.06000,-0.002960
11850,20140529,XOM,EXXON MOBIL CORP,20678,30231G10,101.27000,0.002078
11850,20140530,XOM,EXXON MOBIL CORP,20678,30231G10,100.53000,-0.007307
11850,20140602,XOM,EXXON MOBIL CORP,20678,30231G10,99.94000,-0.005869
11850,20140603,XOM,EXXON MOBIL CORP,20678,30231G10,100.39000,0.004503
11850,20140604,XOM,EXXON MOBIL CORP,20678,30231G10,100.04000,-0.003486
11850,20140605,XOM,EXXON MOBIL CORP,20678,30231G10,100.55000,0.005098
11850,20140606,XOM,EXXON MOBIL CORP,20678,30231G10,101.60000,0.010443
11850,20140609,XOM,EXXON MOBIL CORP,20678,30231G10,101.52000,-0.000787
11850,20140610,XOM,EXXON MOBIL CORP,20678,30231G10,101.46000,-0.000591
11850,20140611,XOM,EXXON MOBIL CORP,20678,30231G10,101.95000,0.004829
11850,20140612,XOM,EXXON MOBIL CORP,20678,30231G10,101.66000,-0.002844
11850,20140613,XOM,EXXON MOBIL CORP,20678,30231G10,102.65000,0.009738
11850,20140616,XOM,EXXON MOBIL CORP,20678,30231G10,102.92000,0.002630
11850,20140617,XOM,EXXON MOBIL CORP,20678,30231G10,102.42000,-0.004858
11850,20140618,XOM,EXXON MOBIL CORP,20678,30231G10,102.73000,0.003027
11850,20140619,XOM,EXXON MOBIL CORP,20678,30231G10,102.63000,-0.000973
11850,20140620,XOM,EXXON MOBIL CORP,20678,30231G10,103.83000,0.011693
11850,20140623,XOM,EXXON MOBIL CORP,20678,30231G10,104.38000,0.005297
11850,20140624,XOM,EXXON MOBIL CORP,20678,30231G10,102.73000,-0.015808
11850,20140625,XOM,EXXON MOBIL CORP,20678,30231G10,102.14000,-0.005743
11850,20140626,XOM,EXXON MOBIL CORP,20678,30231G10,102.03000,-0.001077
11850,20140627,XOM,EXXON MOBIL CORP,20678,30231G10,101.21000,-0.008037
11850,20140630,XOM,EXXON MOBIL CORP,20678,30231G10,100.68000,-0.005237
11850,20140701,XOM,EXXON MOBIL CORP,20678,30231G10,101.36000,0.006754
11850,20140702,XOM,EXXON MOBIL CORP,20678,30231G10,101.57000,0.002072
11850,20140703,XOM,EXXON MOBIL CORP,20678,30231G10,102.59000,0.010042
11850,20140707,XOM,EXXON MOBIL CORP,20678,30231G10,102.65000,0.000585
11850,20140708,XOM,EXXON MOBIL CORP,20678,30231G10,102.83000,0.001754
11850,20140709,XOM,EXXON MOBIL CORP,20678,30231G10,103.55000,0.007002
11850,20140710,XOM,EXXON MOBIL CORP,20678,30231G10,102.57000,-0.009464
11850,20140711,XOM,EXXON MOBIL CORP,20678,30231G10,101.74000,-0.008092
11850,20140714,XOM,EXXON MOBIL CORP,20678,30231G10,102.68000,0.009239
11850,20140715,XOM,EXXON MOBIL CORP,20678,30231G10,102.39000,-0.002824
11850,20140716,XOM,EXXON MOBIL CORP,20678,30231G10,103.77000,0.013478
11850,20140717,XOM,EXXON MOBIL CORP,20678,30231G10,102.31000,-0.014070
11850,20140718,XOM,EXXON MOBIL CORP,20678,30231G10,102.73000,0.004105
11850,20140721,XOM,EXXON MOBIL CORP,20678,30231G10,103.08000,0.003407
11850,20140722,XOM,EXXON MOBIL CORP,20678,30231G10,103.54000,0.004463
11850,20140723,XOM,EXXON MOBIL CORP,20678,30231G10,104.25000,0.006857
11850,20140724,XOM,EXXON MOBIL CORP,20678,30231G10,104.28000,0.000288
11850,20140725,XOM,EXXON MOBIL CORP,20678,30231G10,103.18000,-0.010549
11850,20140728,XOM,EXXON MOBIL CORP,20678,30231G10,104.37000,0.011533
11850,20140729,XOM,EXXON MOBIL CORP,20678,30231G10,103.55000,-0.007857
11850,20140730,XOM,EXXON MOBIL CORP,20678,30231G10,103.25000,-0.002897
11850,20140731,XOM,EXXON MOBIL CORP,20678,30231G10,98.94000,-0.041743
11850,20140801,XOM,EXXON MOBIL CORP,20678,30231G10,98.80000,-0.001415
11850,20140804,XOM,EXXON MOBIL CORP,20678,30231G10,100.13000,0.013461
11850,20140805,XOM,EXXON MOBIL CORP,20678,30231G10,98.20000,-0.019275
11850,20140806,XOM,EXXON MOBIL CORP,20678,30231G10,98.98000,0.007943
11850,20140807,XOM,EXXON MOBIL CORP,20678,30231G10,98.27000,-0.007173
11850,20140808,XOM,EXXON MOBIL CORP,20678,30231G10,99.74000,0.014959
11850,20140811,XOM,EXXON MOBIL CORP,20678,30231G10,98.73000,-0.003208
11850,20140812,XOM,EXXON MOBIL CORP,20678,30231G10,98.49000,-0.002431
11850,20140813,XOM,EXXON MOBIL CORP,20678,30231G10,99.09000,0.006092
11850,20140814,XOM,EXXON MOBIL CORP,20678,30231G10,99.09000,0.000000
11850,20140815,XOM,EXXON MOBIL CORP,20678,30231G10,99.03000,-0.000605
11850,20140818,XOM,EXXON MOBIL CORP,20678,30231G10,99.52000,0.004948
11850,20140819,XOM,EXXON MOBIL CORP,20678,30231G10,99.49000,-0.000301
11850,20140820,XOM,EXXON MOBIL CORP,20678,30231G10,99.70000,0.002111
11850,20140821,XOM,EXXON MOBIL CORP,20678,30231G10,99.28000,-0.004213
11850,20140822,XOM,EXXON MOBIL CORP,20678,30231G10,98.50000,-0.007857
11850,20140825,XOM,EXXON MOBIL CORP,20678,30231G10,98.75000,0.002538
11850,20140826,XOM,EXXON MOBIL CORP,20678,30231G10,99.64000,0.009013
11850,20140827,XOM,EXXON MOBIL CORP,20678,30231G10,99.53000,-0.001104
11850,20140828,XOM,EXXON MOBIL CORP,20678,30231G10,99.57000,0.000402
11850,20140829,XOM,EXXON MOBIL CORP,20678,30231G10,99.46000,-0.001105
11850,20140902,XOM,EXXON MOBIL CORP,20678,30231G10,98.49000,-0.009753
11850,20140903,XOM,EXXON MOBIL CORP,20678,30231G10,99.11000,0.006295
11850,20140904,XOM,EXXON MOBIL CORP,20678,30231G10,98.36000,-0.007567
11850,20140905,XOM,EXXON MOBIL CORP,20678,30231G10,99.26000,0.009150
11850,20140908,XOM,EXXON MOBIL CORP,20678,30231G10,97.77000,-0.015011
11850,20140909,XOM,EXXON MOBIL CORP,20678,30231G10,97.39000,-0.003887
11850,20140910,XOM,EXXON MOBIL CORP,20678,30231G10,96.81000,-0.005955
11850,20140911,XOM,EXXON MOBIL CORP,20678,30231G10,97.03000,0.002273
11850,20140912,XOM,EXXON MOBIL CORP,20678,30231G10,95.78000,-0.012883
11850,20140915,XOM,EXXON MOBIL CORP,20678,30231G10,96.29000,0.005325
11850,20140916,XOM,EXXON MOBIL CORP,20678,30231G10,97.43000,0.011839
11850,20140917,XOM,EXXON MOBIL CORP,20678,30231G10,97.08000,-0.003592
11850,20140918,XOM,EXXON MOBIL CORP,20678,30231G10,96.61000,-0.004841
11850,20140919,XOM,EXXON MOBIL CORP,20678,30231G10,97.12000,0.005279
11850,20140922,XOM,EXXON MOBIL CORP,20678,30231G10,96.54000,-0.005972
11850,20140923,XOM,EXXON MOBIL CORP,20678,30231G10,96.03000,-0.005283
11850,20140924,XOM,EXXON MOBIL CORP,20678,30231G10,95.82000,-0.002187
11850,20140925,XOM,EXXON MOBIL CORP,20678,30231G10,94.25000,-0.016385
11850,20140926,XOM,EXXON MOBIL CORP,20678,30231G10,95.43000,0.012520
11850,20140929,XOM,EXXON MOBIL CORP,20678,30231G10,94.43000,-0.010479
11850,20140930,XOM,EXXON MOBIL CORP,20678,30231G10,94.05000,-0.004024
11850,20141001,XOM,EXXON MOBIL CORP,20678,30231G10,92.86000,-0.012653
11850,20141002,XOM,EXXON MOBIL CORP,20678,30231G10,93.30000,0.004738
11850,20141003,XOM,EXXON MOBIL CORP,20678,30231G10,93.92000,0.006645
11850,20141006,XOM,EXXON MOBIL CORP,20678,30231G10,94.52000,0.006388
11850,20141007,XOM,EXXON MOBIL CORP,20678,30231G10,93.37000,-0.012167
11850,20141008,XOM,EXXON MOBIL CORP,20678,30231G10,94.61000,0.013280
11850,20141009,XOM,EXXON MOBIL CORP,20678,30231G10,91.82000,-0.029489
11850,20141010,XOM,EXXON MOBIL CORP,20678,30231G10,91.60000,-0.002396
11850,20141013,XOM,EXXON MOBIL CORP,20678,30231G10,90.84000,-0.008297
11850,20141014,XOM,EXXON MOBIL CORP,20678,30231G10,90.55000,-0.003192
11850,20141015,XOM,EXXON MOBIL CORP,20678,30231G10,90.22000,-0.003644
11850,20141016,XOM,EXXON MOBIL CORP,20678,30231G10,90.60000,0.004212
11850,20141017,XOM,EXXON MOBIL CORP,20678,30231G10,91.21000,0.006733
11850,20141020,XOM,EXXON MOBIL CORP,20678,30231G10,91.77000,0.006140
11850,20141021,XOM,EXXON MOBIL CORP,20678,30231G10,93.65000,0.020486
11850,20141022,XOM,EXXON MOBIL CORP,20678,30231G10,93.13000,-0.005553
11850,20141023,XOM,EXXON MOBIL CORP,20678,30231G10,94.11000,0.010523
11850,20141024,XOM,EXXON MOBIL CORP,20678,30231G10,94.49000,0.004038
11850,20141027,XOM,EXXON MOBIL CORP,20678,30231G10,93.71000,-0.008255
11850,20141028,XOM,EXXON MOBIL CORP,20678,30231G10,95.10000,0.014833
11850,20141029,XOM,EXXON MOBIL CORP,20678,30231G10,94.59000,-0.005363
11850,20141030,XOM,EXXON MOBIL CORP,20678,30231G10,94.45000,-0.001480
11850,20141031,XOM,EXXON MOBIL CORP,20678,30231G10,96.71000,0.023928
11850,20141103,XOM,EXXON MOBIL CORP,20678,30231G10,95.26000,-0.014993
11850,20141104,XOM,EXXON MOBIL CORP,20678,30231G10,94.52000,-0.007768
11850,20141105,XOM,EXXON MOBIL CORP,20678,30231G10,95.07000,0.005819
11850,20141106,XOM,EXXON MOBIL CORP,20678,30231G10,96.26000,0.012517
11850,20141107,XOM,EXXON MOBIL CORP,20678,30231G10,96.59000,0.010596
11850,20141110,XOM,EXXON MOBIL CORP,20678,30231G10,96.28000,-0.003209
11850,20141111,XOM,EXXON MOBIL CORP,20678,30231G10,96.41000,0.001350
11850,20141112,XOM,EXXON MOBIL CORP,20678,30231G10,95.38000,-0.010684
11850,20141113,XOM,EXXON MOBIL CORP,20678,30231G10,94.66000,-0.007549
11850,20141114,XOM,EXXON MOBIL CORP,20678,30231G10,95.09000,0.004542
11850,20141117,XOM,EXXON MOBIL CORP,20678,30231G10,95.11000,0.000210
11850,20141118,XOM,EXXON MOBIL CORP,20678,30231G10,94.87000,-0.002523
11850,20141119,XOM,EXXON MOBIL CORP,20678,30231G10,95.61000,0.007800
11850,20141120,XOM,EXXON MOBIL CORP,20678,30231G10,95.82000,0.002196
11850,20141121,XOM,EXXON MOBIL CORP,20678,30231G10,96.81000,0.010332
11850,20141124,XOM,EXXON MOBIL CORP,20678,30231G10,95.72000,-0.011259
11850,20141125,XOM,EXXON MOBIL CORP,20678,30231G10,94.78000,-0.009820
11850,20141126,XOM,EXXON MOBIL CORP,20678,30231G10,94.48000,-0.003165
11850,20141128,XOM,EXXON MOBIL CORP,20678,30231G10,90.54000,-0.041702
11850,20141201,XOM,EXXON MOBIL CORP,20678,30231G10,92.35000,0.019991
11850,20141202,XOM,EXXON MOBIL CORP,20678,30231G10,94.19000,0.019924
11850,20141203,XOM,EXXON MOBIL CORP,20678,30231G10,94.95000,0.008069
11850,20141204,XOM,EXXON MOBIL CORP,20678,30231G10,94.37000,-0.006108
11850,20141205,XOM,EXXON MOBIL CORP,20678,30231G10,93.82000,-0.005828
11850,20141208,XOM,EXXON MOBIL CORP,20678,30231G10,91.70000,-0.022596
11850,20141209,XOM,EXXON MOBIL CORP,20678,30231G10,91.38000,-0.003490
11850,20141210,XOM,EXXON MOBIL CORP,20678,30231G10,88.67000,-0.029656
11850,20141211,XOM,EXXON MOBIL CORP,20678,30231G10,89.20000,0.005977
11850,20141212,XOM,EXXON MOBIL CORP,20678,30231G10,86.60000,-0.029148
11850,20141215,XOM,EXXON MOBIL CORP,20678,30231G10,86.90000,0.003464
11850,20141216,XOM,EXXON MOBIL CORP,20678,30231G10,86.41000,-0.005639
11850,20141217,XOM,EXXON MOBIL CORP,20678,30231G10,89.02000,0.030205
11850,20141218,XOM,EXXON MOBIL CORP,20678,30231G10,91.16000,0.024040
11850,20141219,XOM,EXXON MOBIL CORP,20678,30231G10,93.64000,0.027205
11850,20141222,XOM,EXXON MOBIL CORP,20678,30231G10,93.33000,-0.003311
11850,20141223,XOM,EXXON MOBIL CORP,20678,30231G10,94.59000,0.013500
11850,20141224,XOM,EXXON MOBIL CORP,20678,30231G10,93.78000,-0.008563
11850,20141226,XOM,EXXON MOBIL CORP,20678,30231G10,93.21000,-0.006078
11850,20141229,XOM,EXXON MOBIL CORP,20678,30231G10,93.07000,-0.001502
11850,20141230,XOM,EXXON MOBIL CORP,20678,30231G10,93.02000,-0.000537
11850,20141231,XOM,EXXON MOBIL CORP,20678,30231G10,92.45000,-0.006128
11850,20150102,XOM,EXXON MOBIL CORP,20678,30231G10,92.83000,0.004110
11850,20150105,XOM,EXXON MOBIL CORP,20678,30231G10,90.29000,-0.027362
11850,20150106,XOM,EXXON MOBIL CORP,20678,30231G10,89.81000,-0.005316
11850,20150107,XOM,EXXON MOBIL CORP,20678,30231G10,90.72000,0.010133
11850,20150108,XOM,EXXON MOBIL CORP,20678,30231G10,92.23000,0.016645
11850,20150109,XOM,EXXON MOBIL CORP,20678,30231G10,92.10000,-0.001410
11850,20150112,XOM,EXXON MOBIL CORP,20678,30231G10,90.33000,-0.019218
11850,20150113,XOM,EXXON MOBIL CORP,20678,30231G10,90.00000,-0.003653
11850,20150114,XOM,EXXON MOBIL CORP,20678,30231G10,89.74000,-0.002889
11850,20150115,XOM,EXXON MOBIL CORP,20678,30231G10,88.96000,-0.008692
11850,20150116,XOM,EXXON MOBIL CORP,20678,30231G10,91.12000,0.024281
11850,20150120,XOM,EXXON MOBIL CORP,20678,30231G10,91.09000,-0.000329
11850,20150121,XOM,EXXON MOBIL CORP,20678,30231G10,91.87000,0.008563
11850,20150122,XOM,EXXON MOBIL CORP,20678,30231G10,92.87000,0.010885
11850,20150123,XOM,EXXON MOBIL CORP,20678,30231G10,90.89000,-0.021320
11850,20150126,XOM,EXXON MOBIL CORP,20678,30231G10,91.76000,0.009572
11850,20150127,XOM,EXXON MOBIL CORP,20678,30231G10,90.95000,-0.008827
11850,20150128,XOM,EXXON MOBIL CORP,20678,30231G10,87.95000,-0.032985
11850,20150129,XOM,EXXON MOBIL CORP,20678,30231G10,87.58000,-0.004207
11850,20150130,XOM,EXXON MOBIL CORP,20678,30231G10,87.42000,-0.001827
11850,20150202,XOM,EXXON MOBIL CORP,20678,30231G10,89.58000,0.024708
11850,20150203,XOM,EXXON MOBIL CORP,20678,30231G10,92.25000,0.029806
11850,20150204,XOM,EXXON MOBIL CORP,20678,30231G10,91.46000,-0.008564
11850,20150205,XOM,EXXON MOBIL CORP,20678,30231G10,92.36000,0.009840
11850,20150206,XOM,EXXON MOBIL CORP,20678,30231G10,91.50000,-0.001841
11850,20150209,XOM,EXXON MOBIL CORP,20678,30231G10,91.56000,0.000656
11850,20150210,XOM,EXXON MOBIL CORP,20678,30231G10,91.01000,-0.006007
11850,20150211,XOM,EXXON MOBIL CORP,20678,30231G10,90.60000,-0.004505
11850,20150212,XOM,EXXON MOBIL CORP,20678,30231G10,92.37000,0.019536
11850,20150213,XOM,EXXON MOBIL CORP,20678,30231G10,93.37000,0.010826
11850,20150217,XOM,EXXON MOBIL CORP,20678,30231G10,93.05000,-0.003427
11850,20150218,XOM,EXXON MOBIL CORP,20678,30231G10,91.01000,-0.021924
11850,20150219,XOM,EXXON MOBIL CORP,20678,30231G10,89.44000,-0.017251
11850,20150220,XOM,EXXON MOBIL CORP,20678,30231G10,89.92000,0.005367
11850,20150223,XOM,EXXON MOBIL CORP,20678,30231G10,89.01000,-0.010120
11850,20150224,XOM,EXXON MOBIL CORP,20678,30231G10,89.42000,0.004606
11850,20150225,XOM,EXXON MOBIL CORP,20678,30231G10,89.60000,0.002013
11850,20150226,XOM,EXXON MOBIL CORP,20678,30231G10,88.65000,-0.010603
11850,20150227,XOM,EXXON MOBIL CORP,20678,30231G10,88.54000,-0.001241
11850,20150302,XOM,EXXON MOBIL CORP,20678,30231G10,88.04000,-0.005647
11850,20150303,XOM,EXXON MOBIL CORP,20678,30231G10,87.62000,-0.004771
11850,20150304,XOM,EXXON MOBIL CORP,20678,30231G10,87.18000,-0.005022
11850,20150305,XOM,EXXON MOBIL CORP,20678,30231G10,86.74000,-0.005047
11850,20150306,XOM,EXXON MOBIL CORP,20678,30231G10,85.63000,-0.012797
11850,20150309,XOM,EXXON MOBIL CORP,20678,30231G10,85.16000,-0.005489
11850,20150310,XOM,EXXON MOBIL CORP,20678,30231G10,84.26000,-0.010568
11850,20150311,XOM,EXXON MOBIL CORP,20678,30231G10,84.02000,-0.002848
11850,20150312,XOM,EXXON MOBIL CORP,20678,30231G10,84.22000,0.002380
11850,20150313,XOM,EXXON MOBIL CORP,20678,30231G10,83.87000,-0.004156
11850,20150316,XOM,EXXON MOBIL CORP,20678,30231G10,84.76000,0.010612
11850,20150317,XOM,EXXON MOBIL CORP,20678,30231G10,84.08000,-0.008023
11850,20150318,XOM,EXXON MOBIL CORP,20678,30231G10,86.07000,0.023668
